x_m,y_m,speed_kmh,time_s
140.7131279216568,-1365.4398549173595,238.0886426169666,68.0015409369221
138.25428307058846,-1369.9917917331104,230.43267383901585,68.0770214746329
135.54513741055428,-1374.4054137627431,223.18398100048955,68.15498232956682
132.72777228446628,-1378.734119202481,216.40966417998297,68.23539731334766
129.70777474800235,-1382.9170395183376,210.17666143095673,68.31825062135213
126.44793200572134,-1386.9142022301544,204.5515007560613,68.40354414206683
122.8697192769599,-1390.636111279842,199.60055308899535,68.49130356823305
118.97527955595174,-1394.029295200152,195.39466122080174,68.58150036791284
114.8825571144781,-1397.1491077261876,191.86073469226105,68.67381012385157
110.60226226818348,-1399.961046376629,188.8729165472754,68.76784906971994
106.23594043132485,-1402.5663973857957,186.42325747184398,68.86327447359521
101.87412421464359,-1405.1334311864252,184.42824460955018,68.95974770332329
97.26852326284983,-1407.1993835792337,182.35533576935498,69.05701090481485
92.45268030954828,-1408.665245511339,179.95965261320123,69.15521961586023
87.57460331719311,-1409.7769951574926,177.14922439021882,69.25469726033712
82.6649813940536,-1410.592319801399,173.8818772765437,69.35581886296677
77.72423855865111,-1411.051634770745,171.3222679716346,69.45899816089832
72.78403097354321,-1411.3127508932293,169.9097227392367,69.56395760081018
67.84901818481498,-1411.2959114756677,169.69537024636415,69.66990797627821
62.973482066449655,-1410.7587853632042,170.6904151995182,69.77577355196439
58.259268916706716,-1409.485709815667,172.8632725773338,69.88077332338213
53.67229082849011,-1407.7632037744695,176.16509914359526,69.98464152199412
49.1050989019528,-1405.8542806745058,180.52545601888835,70.08683250248939
44.479871502446315,-1404.086356836233,184.77961784495474,70.18647541158411
39.91894838138707,-1402.2226941588576,188.93088246769312,70.28365619399267
35.503371944640726,-1400.1008347504032,192.98683984844737,70.37856004322742
31.171865780078885,-1397.909764281623,196.9566664764871,70.47140876314397
26.604531408053603,-1396.2671937064654,200.83163076966022,70.56247284495625
21.932098161715942,-1394.6610811288383,203.78819337929642,70.65208512490193
17.665454431205188,-1392.1391511673608,205.87397198665235,70.7408020062909
13.79675828581168,-1388.8304361261526,207.11105955922366,70.82880038015536
9.833669082441917,-1385.516768564904,207.5146984418636,70.91612193368465
5.442796308430157,-1382.731503388264,207.09863143834073,71.00284971591392
